date,close_t_plus_2,volatility_3d,positive_score,negative_score,neutral_score
2019-03-31,55.47999954223633,0.011774473702299788,0.15299077,0.022950778,0.8240585
2019-04-01,55.47999954223633,0.011774473702299788,0.24223317,0.28684983,0.47091702
2019-04-02,55.91999816894531,0.0045607657415062145,0.5650218,0.029914463,0.40506378
2019-04-03,55.59999847412109,0.0033133504765693812,0.47424492,0.08552577,0.44022933
2019-04-04,55.68000030517578,0.0008301417534039838,0.5171028,0.025274232,0.457623
2019-04-05,55.31999969482422,0.0037449941991900496,0.43058473,0.23676652,0.33264872
2019-04-06,55.75,0.004470370630231671,0.42482516,0.020619407,0.5545554
2019-04-07,55.75,0.004470370630231671,0.05381105,0.07685007,0.86933887
2019-04-08,55.75,0.0,0.44192988,0.03491565,0.52315444
2019-04-09,55.79999923706055,0.0005175629781582568,0.40787086,0.033339858,0.55878925
2019-04-10,56.41999816894531,0.0063796150534659955,0.48034355,0.13327867,0.38637778
2019-04-11,56.27999877929688,0.001434405129818068,0.20815276,0.028468,0.7633792
2019-04-12,56.709999084472656,0.004394406499098727,0.071033455,0.25161144,0.6773551
2019-04-14,58.560001373291016,0.018533721460055955,0.20767947,0.06830904,0.7240115
2019-04-15,58.560001373291016,0.018533721460055955,0.317223,0.021331277,0.6614457
2019-04-16,58.4900016784668,0.0006905484222848241,0.2958768,0.015174235,0.6889489
2019-04-17,58.81999969482422,0.003248230225917373,0.30695644,0.14706972,0.54597384
2019-04-18,58.77999877929688,0.0003927642948612384,0.35761598,0.141864,0.50052
2019-04-19,58.720001220703125,0.0005896103764314429,0.34161717,0.46247312,0.1959097
2019-04-20,58.720001220703125,0.0005896103764314429,0.029133497,0.11614056,0.85472596
2019-04-21,58.720001220703125,0.0,0.04989887,0.06799324,0.8821079
2019-04-22,58.720001220703125,0.0,0.34981856,0.04014959,0.6100318
2019-04-23,57.61000061035156,0.01101828576423463,0.36907536,0.060767043,0.57015765
2019-04-24,52.43000030517578,0.05439633844575472,0.20085867,0.02816322,0.7709781
2019-04-25,51.11000061035156,0.014721720385763888,0.22342514,0.27935934,0.4972155
2019-04-26,51.040000915527344,0.0007912745643129204,0.24337515,0.22715336,0.52947146
2019-04-27,50.7599983215332,0.0031760310785796204,0.24435262,0.37173533,0.38391206
2019-04-28,50.7599983215332,0.0,0.028177971,0.07405482,0.89776725
2019-04-29,50.7599983215332,0.0,0.17002799,0.32687023,0.50310177
2019-04-30,50.54999923706055,0.0023935091208854235,0.053199742,0.2617658,0.6850344
2019-05-01,51.75,0.013545504363522433,0.3698484,0.18138592,0.4487657
2019-05-02,51.220001220703125,0.00594343277724084,0.1139309,0.18491341,0.70115566
2019-05-03,50.47999954223633,0.008402118099303753,0.2586164,0.3222831,0.41910052
2019-05-04,49.2400016784668,0.014359205660907022,0.03555344,0.034689512,0.9297571
2019-05-05,49.2400016784668,0.014359205660907022,0.049774215,0.02778914,0.92243665
2019-05-06,49.2400016784668,0.0,0.14095743,0.02954663,0.8294959
2019-05-07,46.619998931884766,0.03156762172810983,0.36732182,0.018645896,0.61403227
2019-05-08,46.20000076293945,0.005224902211549165,0.18219587,0.26521304,0.5525911
2019-05-09,44.7599983215332,0.018281778178039516,0.10723947,0.59071,0.30205053
2019-05-10,45.16999816894531,0.00526443170444885,0.052331433,0.43563515,0.51203334
2019-05-12,45.619998931884766,0.005723321896831446,0.13411309,0.011355828,0.854531
2019-05-13,45.619998931884766,0.005723321896831446,0.1876638,0.40386605,0.40847018
2019-05-14,45.52999877929688,0.0011401345148616257,0.22147839,0.22423589,0.5542857
2019-05-15,44.88999938964844,0.008173191731229629,0.25670224,0.3992806,0.34401715
2019-05-16,43.560001373291016,0.01736421903712402,0.18451728,0.2991842,0.51629853
2019-05-17,44.459999084472656,0.011807135370014906,0.09022869,0.33437058,0.5754007
2019-05-20,44.0,0.006004589461338692,0.14046004,0.43167138,0.42786857
2019-05-21,44.52999877929688,0.006912879200758292,0.364873,0.21594128,0.41918573
2019-05-22,44.56999969482422,0.0005183959886561549,0.18602073,0.15759759,0.65638167
2019-05-23,43.56999969482422,0.013101317171011062,0.16462173,0.179754,0.6556243
2019-05-24,44.22999954223633,0.008680142834049706,0.21581535,0.22158006,0.5626046
2019-05-25,44.72999954223633,0.006490066937464401,0.01690591,0.64457303,0.338521
2019-05-26,44.72999954223633,0.0,0.04486317,0.35284013,0.6022967
2019-05-27,44.72999954223633,0.0,0.02278051,0.07937408,0.8978455
2019-05-28,44.72999954223633,0.0,0.39196068,0.26557004,0.34246927
2019-05-29,44.040000915527344,0.008975530336565478,0.18141927,0.24967128,0.5689094
2019-05-30,43.459999084472656,0.007654151265528628,0.20021012,0.3485284,0.45126146
2019-05-31,44.790000915527344,0.017403627402623918,0.0781783,0.26105094,0.6607708
2019-06-03,45.09999847412109,0.0031019782126583406,0.11085785,0.089143425,0.7999987
2019-06-04,45.09999847412109,0.009043340726157862,0.28871772,0.24324882,0.46803343
2019-06-05,46.02999877929688,0.011784364837815276,0.11306147,0.23239323,0.6545453
2019-06-06,46.79999923706055,0.009578157430231906,0.53771245,0.06906018,0.3932274
2019-06-07,46.84999847412109,0.0006164885515108714,0.31554276,0.13754949,0.5469078
2019-06-08,46.31999969482422,0.0065686002910213676,0.29123998,0.0077166925,0.7010433
2019-06-10,46.31999969482422,0.0065686002910213676,0.41519934,0.19206525,0.39273542
2019-06-11,46.70000076293945,0.0047171562750152295,0.3163659,0.0971256,0.5865085
2019-06-12,46.18999862670898,0.006339817661661642,0.15554777,0.21197936,0.6324729
2019-06-13,46.130001068115234,0.0007504248612661737,0.039964408,0.14943516,0.8106004
2019-06-14,47.369998931884766,0.015314547094813625,0.2158221,0.40880662,0.37537128
2019-06-15,47.06999969482422,0.0036680479752349425,0.0253973,0.09118484,0.88341784
2019-06-17,47.06999969482422,0.0036680479752349425,0.42253047,0.029079344,0.54839015
2019-06-18,47.18999862670898,0.0014700075172448036,0.49142623,0.25080472,0.25776908
2019-06-19,47.459999084472656,0.003293930556309449,0.13629879,0.2944743,0.5692269
2019-06-20,47.630001068115234,0.0020643768100180064,0.23293716,0.2811986,0.48586428
2019-06-21,46.84999847412109,0.009533127464217004,0.06031398,0.18047093,0.75921506
2019-06-23,48.18999862670898,0.016281581300388898,0.033097494,0.07770177,0.8892007
2019-06-24,48.18999862670898,0.016281581300388898,0.08744159,0.33822763,0.5743308
2019-06-25,47.459999084472656,0.008812830646189847,0.25938043,0.31775695,0.4228626
2019-06-26,47.869998931884766,0.004966222316853807,0.28990412,0.34802645,0.36206943
2019-06-27,48.04999923706055,0.00216687549249838,0.09473272,0.4123514,0.4929159
2019-06-28,48.52000045776367,0.0008404772913929626,0.22443517,0.010505246,0.7650596
2019-06-29,48.52000045776367,0.00441954705505255,0.06610505,0.028944131,0.9049508
2019-06-30,48.52000045776367,0.00477943520169311,0.027629394,0.09664625,0.87572443
2019-07-01,48.52000045776367,0.0,0.28397495,0.20418566,0.51183945
2019-07-02,48.08000183105469,0.00525952539043588,0.22618513,0.21105602,0.5627588
2019-07-03,47.75,0.003130608316071435,0.103074655,0.48633832,0.41058698
2019-07-04,47.75,0.0028050461490865567,0.08132283,0.049638,0.8690391
2019-07-05,47.75,0.0,0.08293848,0.47226465,0.44479686
2019-07-08,48.209999084472656,0.005535277867422977,0.14128163,0.4402719,0.41844642
2019-07-09,48.59999847412109,0.004651740034083442,0.055292014,0.17516123,0.76954675
2019-07-10,50.119998931884766,0.015471940981478643,0.08419946,0.022239055,0.8935615
2019-07-11,50.119998931884766,0.01445659941853548,0.33222905,0.280822,0.38694894
2019-07-12,49.16999816894531,0.011048442948961623,0.5793863,0.079846844,0.34076682
2019-07-15,49.38999938964844,0.002577475204911239,0.17405903,0.042568933,0.78337204
2019-07-17,50.27000045776367,0.010196308640989435,0.17567374,0.034550387,0.78977585
2019-07-18,51.34999847412109,0.012272399721664069,0.0650046,0.27922204,0.6557734
2019-07-19,51.75,0.004479964128228549,0.38213775,0.081948,0.53591424
2019-07-20,52.91999816894531,0.012907746356602247,0.15275721,0.39322805,0.45401472
2019-07-21,52.91999816894531,0.012907746356602247,0.25824273,0.16750485,0.5742524
2019-07-22,52.91999816894531,0.0,0.25673133,0.10674961,0.636519
2019-07-23,52.15999984741211,0.008351596783476136,0.25420246,0.090315975,0.6554816
2019-07-24,51.59000015258789,0.006343957365879869,0.27284306,0.0734541,0.65370286
2019-07-25,52.5099983215332,0.010205091786890582,0.40450653,0.18302877,0.41246468
2019-07-26,51.70000076293945,0.008975371476225544,0.3208056,0.0902398,0.58895457
2019-07-27,50.54999923706055,0.012987416881433756,0.05093849,0.29095364,0.6581079
2019-07-28,50.54999923706055,0.012987416881433756,0.046708953,0.0318566,0.92143446
2019-07-29,50.54999923706055,0.0,0.14606997,0.063433036,0.790497
2019-07-30,49.5,0.012118732722701824,0.060737032,0.17420818,0.76505476
2019-07-31,48.68000030517578,0.009644287057460515,0.08329682,0.33594787,0.5807553
2019-08-01,46.970001220703125,0.020645553931894753,0.51296306,0.14442971,0.34260723
2019-08-02,46.959999084472656,0.00012295828911395947,0.30384925,0.38640323,0.30974755
2019-08-04,46.72999954223633,0.0028346796099054366,0.030990493,0.04309878,0.9259108
2019-08-05,46.72999954223633,0.0028346796099054366,0.16942097,0.14586388,0.68471515
2019-08-07,45.97999954223633,0.009341433557480459,0.19428511,0.2050432,0.6006717
2019-08-08,45.59999847412109,0.00479132961052574,0.13889492,0.01788373,0.84322137
2019-08-09,46.84000015258789,0.01549022627502075,0.11808443,0.2034963,0.6784193
2019-08-12,45.869998931884766,0.012081779917965026,0.11955416,0.12326606,0.7571798
2019-08-13,45.70000076293945,0.002143684649708232,0.13286802,0.31643313,0.5506989
2019-08-14,46.5,0.010019335416027664,0.19492778,0.2056233,0.59944886
2019-08-15,46.59999847412109,0.008993362985902526,0.2351452,0.023925781,0.74092895
2019-08-16,46.59999847412109,0.014516115814368142,0.38270268,0.31023476,0.3070626
2019-08-17,47.150001525878906,0.00677435846743049,0.45088014,0.018432204,0.53068763
2019-08-18,47.150001525878906,0.00677435846743049,0.039972372,0.031635936,0.92839164
2019-08-19,47.150001525878906,0.0,0.42972702,0.31936872,0.2509043
2019-08-20,44.959999084472656,0.004548542309372498,0.16172238,0.012422094,0.82585555
2019-08-21,44.959999084472656,0.021009055092029296,0.2757011,0.012897274,0.71140164
2019-08-23,45.790000915527344,0.010561215271994384,0.30959997,0.5506036,0.13979644
2019-08-24,45.790000915527344,0.0,0.04003804,0.35811344,0.60184854
2019-08-25,45.790000915527344,0.0,0.023273604,0.08028722,0.8964392
2019-08-26,45.790000915527344,0.0,0.034554724,0.040533613,0.9249117
2019-08-27,46.869998931884766,0.013459214002732976,0.08182641,0.03103687,0.88713676
2019-08-28,47.40999984741211,0.006613769353513215,0.14610781,0.26237634,0.59151584
2019-08-29,46.97999954223633,0.005260356202467821,0.2418378,0.08617475,0.6719874
2019-08-30,48.91999816894531,0.02336207675063908,0.24645178,0.11468969,0.63885856
2019-08-31,50.09999847412109,0.013760972911764606,0.024870232,0.07056185,0.9045679
2019-09-01,50.09999847412109,0.013760972911764606,0.02938629,0.031434163,0.93917954
2019-09-02,50.09999847412109,0.013760972911764606,0.32630214,0.027753122,0.6459447
2019-09-03,50.09999847412109,0.0,0.28407723,0.5218052,0.19411756
2019-09-04,50.91999816894531,0.009373143111430246,0.41574395,0.105818234,0.47843778
2019-09-05,51.59000015258789,0.007547192280603228,0.46792817,0.06609075,0.4659811
2019-09-06,51.81999969482422,0.0025682335709284183,0.5272583,0.19379742,0.2789443
2019-09-07,52.790000915527344,0.010707322702363417,0.6153117,0.022054093,0.36263418
2019-09-08,52.790000915527344,0.010707322702363417,0.027374234,0.07067607,0.90194964
2019-09-09,52.790000915527344,0.010707322702363417,0.30479363,0.023903035,0.67130333
2019-09-10,52.540000915527344,0.0024010537912560756,0.29178873,0.443354,0.26485726
2019-09-11,52.540000915527344,0.00667443231351675,0.22115885,0.10986591,0.66897523
2019-09-12,51.95000076293945,0.0037483266368812176,0.2086252,0.020157337,0.77121747
2019-09-13,51.7400016784668,0.0033679504853515556,0.04091457,0.23447818,0.7246073
2019-09-15,51.7400016784668,0.002582540115549886,0.039139964,0.49251217,0.46834788
2019-09-16,51.7400016784668,0.0025825401155498856,0.07457065,0.062127907,0.86330146
2019-09-17,50.720001220703125,0.0019001215430534347,0.11160181,0.038357373,0.85004085
2019-09-18,50.900001525878906,0.008800580223044176,0.037165966,0.5262485,0.43658555
2019-09-19,49.81999969482422,0.010764824658283538,0.15712363,0.027208399,0.8156679
2019-09-20,49.81999969482422,0.013521303805441559,0.21896453,0.27698043,0.50405496
2019-09-23,51.02000045776367,0.013741639606314996,0.6523971,0.031401105,0.31620178
2019-09-24,50.91999816894531,0.0011327519652233747,0.33266696,0.2306896,0.43664342
2019-09-25,50.77999877929688,0.0015895523851004768,0.5973775,0.06655265,0.33606994
2019-09-26,51.52999877929688,0.008464870862569704,0.05443137,0.39455128,0.5510174
2019-09-27,50.7599983215332,0.0086923136467495,0.3402046,0.15864982,0.50114554
2019-09-28,49.38999938964844,0.015796677248244972,0.05135314,0.022903899,0.925743
2019-09-29,49.38999938964844,0.015796677248244972,0.045732874,0.025008183,0.92925894
2019-09-30,49.38999938964844,0.015796677248244972,0.18446742,0.27799317,0.5375394
2019-10-01,50.02999877929688,0.007433291708125457,0.24521333,0.10772882,0.64705783
2019-10-02,50.91999816894531,0.010180380709399693,0.39017364,0.013093193,0.5967332
2019-10-03,50.619998931884766,0.0034115648845993492,0.08839416,0.28054044,0.6310654
2019-10-04,50.47999954223633,0.010241252980074066,0.05248992,0.028026573,0.91948354
2019-10-05,50.47999954223633,0.016373139157228014,0.042062823,0.026188035,0.93174917
2019-10-06,50.47999954223633,0.008642267061485742,0.023252347,0.4913352,0.4854124
2019-10-07,50.47999954223633,0.0,0.075514674,0.13339433,0.791091
2019-10-08,52.09000015258789,0.007160861276799769,0.024368023,0.023289233,0.95234275
2019-10-09,52.09000015258789,0.009643534539850089,0.140391,0.07238575,0.7872232
2019-10-10,51.63999938964844,0.005009345274060269,0.19706073,0.17912793,0.62381136
2019-10-11,52.650001525878906,0.011183109247032993,0.64373565,0.019383144,0.33688116
2019-10-13,52.45000076293945,0.002197347881810973,0.13964406,0.009634101,0.85072184
2019-10-14,52.45000076293945,0.002197347881810973,0.56354076,0.08142653,0.3550326
2019-10-15,51.86000061035156,0.006531308122816145,0.19316188,0.08276008,0.72407806
2019-10-16,51.36000061035156,0.005593439044571289,0.1730896,0.12984356,0.69706684
2019-10-17,52.130001068115234,0.008591519335889178,0.24556248,0.22647925,0.5279583
2019-10-18,52.0099983215332,0.0013305866931953704,0.13628502,0.012833646,0.8508814
2019-10-20,51.720001220703125,0.0032281951445883804,0.08712095,0.03770573,0.8751734
2019-10-21,51.720001220703125,0.0032281951445883804,0.5437441,0.040517353,0.41573852
2019-10-22,52.22999954223633,0.0056652242157914905,0.23286164,0.3185478,0.44859058
2019-10-23,56.459999084472656,0.04496136752207672,0.07798754,0.14827828,0.77373415
2019-10-24,56.7599983215332,0.0030596193180637507,0.23242389,0.19072503,0.57685107
2019-10-25,56.34000015258789,0.004288013683849682,0.39095467,0.25276366,0.35628167
2019-10-26,56.59999847412109,0.0026582321219788723,0.48956656,0.031629637,0.47880378
2019-10-27,56.59999847412109,0.0026582321219788723,0.31829634,0.1985064,0.48319724
2019-10-28,56.59999847412109,0.0,0.122565605,0.057721596,0.8197128
2019-10-29,56.52999877929688,0.0007144762448299392,0.16935645,0.13572575,0.69491774
2019-10-30,56.5099983215332,0.0002043041417294465,0.22642332,0.012792797,0.76078385
2019-10-31,57.61000061035156,0.011130499356575875,0.07458474,0.22169153,0.7037237
2019-11-01,57.54999923706055,0.0006016292497738188,0.2719705,0.04800582,0.68002367
2019-11-03,57.59999847412109,0.0005013821166165162,0.044620175,0.03395625,0.9214236
2019-11-04,57.59999847412109,0.0,0.18386588,0.16159585,0.6545383
2019-11-05,58.04999923706055,0.004493028585652904,0.35937434,0.0678,0.5728257
2019-11-06,58.27000045776367,0.0021839394048129815,0.12248431,0.033263493,0.84425217
2019-11-07,58.20000076293945,0.0007920919901589507,0.41872752,0.014891311,0.56638116
2019-11-08,58.20000076293945,0.002003235549102484,0.4769371,0.045709357,0.47735357
2019-11-11,57.88999938964844,0.0030834663021227344,0.32361194,0.033538714,0.6428494
2019-11-12,57.959999084472656,0.000798390377428771,0.06921202,0.012598281,0.91818964
2019-11-13,57.959999084472656,0.002017469385283029,0.21904795,0.049298313,0.7316537
2019-11-14,58.25,0.002881549875654092,0.12776296,0.10491762,0.7673194
2019-11-15,58.34999847412109,0.0009902943544192265,0.337152,0.022000635,0.6408474
2019-11-17,57.900001525878906,0.004469800548365623,0.19525196,0.12132644,0.6834216
2019-11-18,57.900001525878906,0.004469800548365623,0.2800165,0.036345597,0.6836379
2019-11-19,58.220001220703125,0.0031820939246262427,0.2883485,0.21725033,0.49440116
2019-11-20,57.61000061035156,0.006081106223727167,0.27564323,0.048549473,0.67580724
2019-11-21,58.810001373291016,0.011902513133136774,0.087224916,0.23691916,0.67585593
2019-11-22,58.900001525878906,0.0008828752216389654,0.092693605,0.28611436,0.62119204
2019-11-23,58.5099983215332,0.003835606566195993,0.033634286,0.03475873,0.931607
2019-11-25,58.5099983215332,0.003835606566195993,0.6213241,0.12663852,0.25203738
2019-11-26,58.04999923706055,0.004557000336084165,0.48608682,0.04307003,0.4708431
2019-11-27,57.65999984741211,0.003891921303767306,0.09204618,0.37334192,0.5346119
2019-11-28,56.06999969482422,0.016144321372621413,0.09022778,0.0123781115,0.89739406
2019-11-29,56.02000045776367,0.016144321372621413,0.106504284,0.012761187,0.8807345
2019-11-30,56.02000045776367,0.0005150695842897407,0.043456793,0.028492674,0.9280505
2019-12-01,56.02000045776367,0.0005150695842897407,0.03283801,0.04334127,0.92382073
2019-12-02,56.02000045776367,0.0,0.18657872,0.15944852,0.6539728
2019-12-03,56.08000183105469,0.0006180519468732096,0.09948836,0.27066305,0.6298486
2019-12-04,56.810001373291016,0.00746693763764124,0.089975186,0.4484519,0.4615729
2019-12-05,56.52999877929688,0.0028526539911802105,0.05189996,0.03127254,0.9168275
2019-12-06,56.59000015258789,0.0006124790063162964,0.45680165,0.07238074,0.47081763
2019-12-08,57.06999969482422,0.00487646512071431,0.017478561,0.044828415,0.93769306
2019-12-09,57.06999969482422,0.00487646512071431,0.1669331,0.09534829,0.7377186
2019-12-10,57.54999923706055,0.004835621838045659,0.31624734,0.042041905,0.6417107
2019-12-11,57.790000915527344,0.0024027264344139883,0.25018743,0.17873903,0.57107353
2019-12-12,57.70000076293945,0.0008998462565971563,0.22416478,0.23174492,0.5440903
2019-12-13,57.29999923706055,0.004016381217171114,0.09507491,0.02374304,0.8811821
2019-12-16,57.16999816894531,0.001311368666732126,0.43057236,0.15038839,0.41903925
2019-12-17,57.959999084472656,0.007923467573252609,0.33184573,0.13168605,0.5364682
2019-12-18,58.95000076293945,0.009778314928684813,0.11372203,0.11097621,0.77530175
2019-12-19,59.22999954223633,0.0027357873187462524,0.51703745,0.091444574,0.39151797
2019-12-20,59.81999969482422,0.001751910062746061,0.45305845,0.033666983,0.51327455
2019-12-23,59.81999969482422,0.0034466592725109035,0.23227021,0.19419417,0.5735356
2019-12-24,59.619998931884766,0.002503962247316818,0.07587342,0.009802179,0.9143244
2019-12-26,59.84999847412109,0.00608872022834344,0.4464146,0.015820984,0.53776443
2019-12-27,59.84999847412109,0.005873464215051242,0.23733884,0.23394774,0.5287134
2019-12-28,60.09999847412109,0.0094720451146639,0.024990296,0.107638046,0.8673717
2019-12-30,60.09999847412109,0.009472045114663898,0.03275308,0.020685155,0.94656175
2019-12-31,60.09999847412109,0.01437232071625283,0.50352097,0.15224633,0.3442327
2020-01-02,58.93000030517578,0.0016354004036636188,0.8826523,0.016867004,0.10048073
2020-01-03,58.93000030517578,0.009009343784195364,0.4119493,0.03696623,0.55108446
2020-01-06,59.29999923706055,0.00039176488439103497,0.55630505,0.013517253,0.4301777
2020-01-07,59.29999923706055,0.003044942555628042,0.64256394,0.011724437,0.34571162
2020-01-08,59.59000015258789,0.0035156815848458316,0.13159448,0.29927683,0.5691287
2020-01-09,59.59000015258789,0.008644073013804906,0.65488726,0.021262025,0.32385075
2020-01-10,59.43000030517578,0.0015522771007368636,0.5825519,0.07955231,0.33789578
2020-01-11,58.93999862670898,0.004779998639590402,0.33008474,0.6314766,0.038438715
2020-01-12,58.93999862670898,0.004779998639590403,0.02972137,0.057019696,0.91325897
2020-01-13,58.93999862670898,0.0,0.38426042,0.0187829,0.5969567
2020-01-14,59.65999984741211,0.007010084499937658,0.32552353,0.021568231,0.65290827
2020-01-15,59.59999847412109,0.0005809460411168853,0.25103104,0.1749059,0.57406306
2020-01-16,60.54999923706055,0.009130164577465915,0.45507863,0.041199926,0.5037215
2020-01-17,62.72999954223633,0.02042107382634374,0.1848813,0.023124104,0.7919946
2020-01-19,63.31999969482422,0.00540482723776692,0.023944963,0.06440997,0.9116451
2020-01-20,63.31999969482422,0.00540482723776692,0.052002978,0.011791942,0.93620515
2020-01-21,63.31999969482422,0.00540482723776692,0.18603235,0.36215675,0.45181093
2020-01-22,68.47000122070312,0.04514560452056584,0.28894517,0.06284415,0.6482107
2020-01-23,65.69000244140625,0.023930572192331304,0.27496362,0.28982607,0.43521032
2020-01-24,67.30999755859375,0.01406542670407452,0.34507442,0.22513914,0.42978644
2020-01-25,66.33000183105469,0.008467688444681617,0.019839343,0.9585495,0.021611096
2020-01-26,66.33000183105469,0.008467688444681617,0.023968995,0.92669314,0.049337815
2020-01-27,66.33000183105469,0.008467688444681617,0.2303148,0.22690898,0.5427762
2020-01-28,66.47000122070312,0.001217299900389369,0.51986027,0.18484007,0.29529968
2020-01-29,63.93000030517578,0.022494719378741784,0.2781591,0.06622632,0.65561455
2020-01-30,64.41999816894531,0.00440828634688987,0.0606476,0.04906293,0.8902895
2020-01-31,65.45999908447266,0.009246345163570686,0.20134881,0.22982521,0.5688261
2020-02-03,67.33999633789062,0.016347733068705583,0.10327176,0.2048893,0.6918389
2020-02-04,67.08999633789062,0.002147403727723142,0.23554388,0.15062752,0.6138286
2020-02-05,66.0199966430664,0.00928221697752164,0.344441,0.06911981,0.58643925
2020-02-06,66.38999938964844,0.003226670912536856,0.4100455,0.027519347,0.56243515
2020-02-07,67.41000366210938,0.008802857044945453,0.25209728,0.2018842,0.5460185
2020-02-09,67.45999908447266,0.0004280399094549433,0.02763966,0.047862202,0.9244981
2020-02-10,67.45999908447266,0.0004280399094549433,0.2571029,0.067079656,0.67581743
